"","ALDERMAN","LOBBYIST_NAME","cont_to_aldermen","CLIENT_NAME","total_comp","pathString"
"1660","MELL","JOSEPH GATTUSO",1000,"ZELLER DEVELOPMENT CORPORATION",594,"MELL/JOSEPH GATTUSO/ZELLER DEVELOPMENT CORPORATION"
"1661","MELL","JOSEPH GATTUSO",1000,"ZELLER REALTY CORP.",2871,"MELL/JOSEPH GATTUSO/ZELLER REALTY CORP."
"1662","MELL","LUIS ANDRADE",250,"ILLINOIS HOSPITAL ASSOCIATION",10000,"MELL/LUIS ANDRADE/ILLINOIS HOSPITAL ASSOCIATION"
"1663","MELL","MICHAEL ALEXANDER",500,"BLUEBIRD NETWORK LLC",29999.99,"MELL/MICHAEL ALEXANDER/BLUEBIRD NETWORK LLC"
"1664","MELL","MICHAEL ALEXANDER",500,"CAMELOT EDUCATION",28750,"MELL/MICHAEL ALEXANDER/CAMELOT EDUCATION"
"1665","MELL","MICHAEL ALEXANDER",500,"CONDUENT INC AND ITS AFFILIATES",28333.32,"MELL/MICHAEL ALEXANDER/CONDUENT INC AND ITS AFFILIATES"
"1666","MELL","MICHAEL ALEXANDER",500,"ELECTRONIC KNOWLEDGE INTERCHANGE",26666.64,"MELL/MICHAEL ALEXANDER/ELECTRONIC KNOWLEDGE INTERCHANGE"
"1667","MELL","MICHAEL ALEXANDER",500,"EXPEDIA INC",27222.21,"MELL/MICHAEL ALEXANDER/EXPEDIA INC"
"1668","MELL","MICHAEL ALEXANDER",500,"EXTENET SYSTEMS INC",37500,"MELL/MICHAEL ALEXANDER/EXTENET SYSTEMS INC"
"1669","MELL","MICHAEL ALEXANDER",500,"FIFTH THIRD BANK",22016.13,"MELL/MICHAEL ALEXANDER/FIFTH THIRD BANK"
"1670","MELL","MICHAEL ALEXANDER",500,"FLEET PORTFOLIO VENTURE LLC",8333.32,"MELL/MICHAEL ALEXANDER/FLEET PORTFOLIO VENTURE LLC"
"1671","MELL","MICHAEL ALEXANDER",500,"MCGRAW HILL GLOBAL EDUCATION HOLDING LLC AND ITS AFFILIATES",44333.31,"MELL/MICHAEL ALEXANDER/MCGRAW HILL GLOBAL EDUCATION HOLDING LLC AND ITS AFFILIATES"
"1672","MELL","MICHAEL ALEXANDER",500,"MILLENNIUM PARK GARAGES LLC",67500,"MELL/MICHAEL ALEXANDER/MILLENNIUM PARK GARAGES LLC"
"1673","MELL","MICHAEL ALEXANDER",500,"NORTHWESTERN UNIVERSITY",73500,"MELL/MICHAEL ALEXANDER/NORTHWESTERN UNIVERSITY"
"1674","MELL","MICHAEL ALEXANDER",500,"SCIENTIFIC GAMES INTERNATIONAL INC",39999.98,"MELL/MICHAEL ALEXANDER/SCIENTIFIC GAMES INTERNATIONAL INC"
"1675","MELL","MICHAEL ALEXANDER",500,"ZAGSTER INC",5000,"MELL/MICHAEL ALEXANDER/ZAGSTER INC"
"1676","MELL","PATRICK CAREY",250,"APPLE INC",252000,"MELL/PATRICK CAREY/APPLE INC"
"1677","MELL","PATRICK CAREY",250,"ASIAN HUMAN SERVICES",14000,"MELL/PATRICK CAREY/ASIAN HUMAN SERVICES"
"1678","MELL","PATRICK CAREY",250,"BNSF RAILWAY COMPANY",135000,"MELL/PATRICK CAREY/BNSF RAILWAY COMPANY"
"1679","MELL","PATRICK CAREY",250,"CHINESE AMERICAN SERVICE LEAGUE",10000,"MELL/PATRICK CAREY/CHINESE AMERICAN SERVICE LEAGUE"
"1680","MELL","PATRICK CAREY",250,"DELTA AIR LINES",294000,"MELL/PATRICK CAREY/DELTA AIR LINES"
"1681","MELL","PATRICK CAREY",250,"DIAGEO NA",140000,"MELL/PATRICK CAREY/DIAGEO NA"
"1682","MELL","PATRICK CAREY",250,"GRAFFITI RESOURCE COUNCIL",38000,"MELL/PATRICK CAREY/GRAFFITI RESOURCE COUNCIL"
"1683","MELL","PATRICK CAREY",250,"HERTZ GLOBAL",315000,"MELL/PATRICK CAREY/HERTZ GLOBAL"
"1684","MELL","PATRICK CAREY",250,"HORIZON PHARMA USA INC",303000,"MELL/PATRICK CAREY/HORIZON PHARMA USA INC"
"1685","MELL","PATRICK CAREY",250,"HUDSON GROUP",420000,"MELL/PATRICK CAREY/HUDSON GROUP"
"1686","MELL","PATRICK CAREY",250,"LIMEBIKE",30000,"MELL/PATRICK CAREY/LIMEBIKE"
"1687","MELL","PATRICK CAREY",250,"LYFT",669000,"MELL/PATRICK CAREY/LYFT"
"1688","MELL","PATRICK CAREY",250,"MIDWEST BUS & MOTORCOACH ASSOCIATION",90000,"MELL/PATRICK CAREY/MIDWEST BUS & MOTORCOACH ASSOCIATION"
"1689","MELL","PATRICK CAREY",250,"NORTH HIGHLAND",168000,"MELL/PATRICK CAREY/NORTH HIGHLAND"
"1690","MELL","PATRICK CAREY",250,"PNC BANK",210000,"MELL/PATRICK CAREY/PNC BANK"
"1691","MELL","PATRICK CAREY",250,"SALESFORCE",15000,"MELL/PATRICK CAREY/SALESFORCE"
"1692","MELL","PATRICK CAREY",250,"SENTINEL TECHNOLOGIES",124800,"MELL/PATRICK CAREY/SENTINEL TECHNOLOGIES"
"1693","MELL","PATRICK CAREY",250,"SONDER",294000,"MELL/PATRICK CAREY/SONDER"
"1694","MELL","PATRICK CAREY",250,"SSP AMERICA INC",420000,"MELL/PATRICK CAREY/SSP AMERICA INC"
"1695","MELL","PATRICK CAREY",250,"THE GORDIAN GROUP INC",25000,"MELL/PATRICK CAREY/THE GORDIAN GROUP INC"
"1696","MELL","PATRICK CAREY",250,"WISCONSIN ENERGY CORPORATION",273000,"MELL/PATRICK CAREY/WISCONSIN ENERGY CORPORATION"
"1697","MELL","PAUL ROSENFELD",500,"AMERESCO INC",15000,"MELL/PAUL ROSENFELD/AMERESCO INC"
"1698","MELL","PAUL ROSENFELD",500,"AMERICAN STAFFING ASSOCIATION",21000,"MELL/PAUL ROSENFELD/AMERICAN STAFFING ASSOCIATION"
"1699","MELL","PAUL ROSENFELD",500,"ASTRAZENECA PHARMACEUTICALS LP",15000,"MELL/PAUL ROSENFELD/ASTRAZENECA PHARMACEUTICALS LP"
"1700","MELL","PAUL ROSENFELD",500,"BIOTECHNOLOGY INNOVATION ORGANIZATION",24000,"MELL/PAUL ROSENFELD/BIOTECHNOLOGY INNOVATION ORGANIZATION"
"1701","MELL","PAUL ROSENFELD",500,"CASH AMERICA INC",28000,"MELL/PAUL ROSENFELD/CASH AMERICA INC"
"1702","MELL","PAUL ROSENFELD",500,"CITIZENS UTILITY BOARD",12000,"MELL/PAUL ROSENFELD/CITIZENS UTILITY BOARD"
"1703","MELL","PAUL ROSENFELD",500,"JACKSON VAUGHN PUBLIC STRATEGIES LLC",12000,"MELL/PAUL ROSENFELD/JACKSON VAUGHN PUBLIC STRATEGIES LLC"
"1704","MELL","PAUL ROSENFELD",500,"SKINNY LABS INC",37000,"MELL/PAUL ROSENFELD/SKINNY LABS INC"
"1705","MELL","PAUL ROSENFELD",500,"STAFFING SERVICES ASSOCIATION OF ILLINOIS",27000,"MELL/PAUL ROSENFELD/STAFFING SERVICES ASSOCIATION OF ILLINOIS"
"1706","MELL","PAUL ROSENFELD",500,"ZIVKOVIC FAMILY HOLDINGS LLC",4000,"MELL/PAUL ROSENFELD/ZIVKOVIC FAMILY HOLDINGS LLC"
"1707","MELL","ROLANDO ACOSTA",500,"1200 WEST FULTON MARKET LLC",20000,"MELL/ROLANDO ACOSTA/1200 WEST FULTON MARKET LLC"
"1708","MELL","ROLANDO ACOSTA",500,"ASHCER LLC",32000,"MELL/ROLANDO ACOSTA/ASHCER LLC"
"1709","MELL","ROLANDO ACOSTA",500,"BAKER DEVELOPMENT CORPORATION",10000,"MELL/ROLANDO ACOSTA/BAKER DEVELOPMENT CORPORATION"
"1710","MELL","ROLANDO ACOSTA",500,"CLOUD PROPERTY MANAGEMENT LLC",12000,"MELL/ROLANDO ACOSTA/CLOUD PROPERTY MANAGEMENT LLC"
"1711","MELL","ROLANDO ACOSTA",500,"DEVOINCEA ENTERPRISES INC",2000,"MELL/ROLANDO ACOSTA/DEVOINCEA ENTERPRISES INC"
"1712","MELL","ROLANDO ACOSTA",500,"ELSTON INDUSTRIAL LOFTS LLC",17000,"MELL/ROLANDO ACOSTA/ELSTON INDUSTRIAL LOFTS LLC"
"1713","MELL","ROLANDO ACOSTA",500,"GMO LLC",12000,"MELL/ROLANDO ACOSTA/GMO LLC"
"1714","MELL","ROLANDO ACOSTA",500,"JOSEPH YOUNES",3000,"MELL/ROLANDO ACOSTA/JOSEPH YOUNES"
"1715","MELL","ROLANDO ACOSTA",500,"LG DEVELOPMENT GROUP LLC",52000,"MELL/ROLANDO ACOSTA/LG DEVELOPMENT GROUP LLC"
"1716","MELL","ROLANDO ACOSTA",500,"LISA CARTWRIGHT",6000,"MELL/ROLANDO ACOSTA/LISA CARTWRIGHT"
"1717","MELL","ROLANDO ACOSTA",500,"M. FISHMAN & CO",40000,"MELL/ROLANDO ACOSTA/M. FISHMAN & CO"
"1718","MELL","ROLANDO ACOSTA",500,"MARC ZAHR",3000,"MELL/ROLANDO ACOSTA/MARC ZAHR"
"1719","MELL","ROLANDO ACOSTA",500,"MRC 2616 MILWAUKEE LLC",20000,"MELL/ROLANDO ACOSTA/MRC 2616 MILWAUKEE LLC"
"1720","MELL","ROLANDO ACOSTA",500,"MULCAIR DEVELOPMENT INC",8000,"MELL/ROLANDO ACOSTA/MULCAIR DEVELOPMENT INC"
"1721","MELL","ROLANDO ACOSTA",500,"NICOLA ZODO",16000,"MELL/ROLANDO ACOSTA/NICOLA ZODO"
"1722","MELL","ROLANDO ACOSTA",500,"RICARDO CLARK",10000,"MELL/ROLANDO ACOSTA/RICARDO CLARK"
"1723","MELL","ROLANDO ACOSTA",500,"RSRC ARMITAGE LLC",3000,"MELL/ROLANDO ACOSTA/RSRC ARMITAGE LLC"
"1724","MELL","ROLANDO ACOSTA",500,"RUBEN SERENO",14000,"MELL/ROLANDO ACOSTA/RUBEN SERENO"
"1725","MELL","ROLANDO ACOSTA",500,"SKY RIVER LLC",13000,"MELL/ROLANDO ACOSTA/SKY RIVER LLC"
"1726","MELL","ROLANDO ACOSTA",500,"TERESA ANDERSON",12000,"MELL/ROLANDO ACOSTA/TERESA ANDERSON"
"1727","MELL","ROLANDO ACOSTA",500,"VICTOR SIGN CORPORATION",68000,"MELL/ROLANDO ACOSTA/VICTOR SIGN CORPORATION"
"1728","MELL","ROLANDO ACOSTA",500,"WORP 601 WNA LLC",78000,"MELL/ROLANDO ACOSTA/WORP 601 WNA LLC"
"1729","MELL","ROLANDO ACOSTA",500,"ZOCALO DEVELOPMENT LLC",16000,"MELL/ROLANDO ACOSTA/ZOCALO DEVELOPMENT LLC"
"1730","MELL","THOMAS MURPHY",150,"CITYBASE LLC",55000,"MELL/THOMAS MURPHY/CITYBASE LLC"
"1731","MELL","THOMAS MURPHY",150,"FGP ATELIER",12000,"MELL/THOMAS MURPHY/FGP ATELIER"
"1732","MELL","THOMAS MURPHY",150,"MILLERCOORS LLC",60000,"MELL/THOMAS MURPHY/MILLERCOORS LLC"
"1733","MELL","THOMAS MURPHY",150,"NORFOLK SOUTHERN CORPORATION",108000,"MELL/THOMAS MURPHY/NORFOLK SOUTHERN CORPORATION"
"1734","MELL","THOMAS MURPHY",150,"NORTHWESTERN MEMORIAL HOSPITAL",28000,"MELL/THOMAS MURPHY/NORTHWESTERN MEMORIAL HOSPITAL"
"1735","MELL","THOMAS MURPHY",150,"RCN TELECOM SERVICES OF IL",31500,"MELL/THOMAS MURPHY/RCN TELECOM SERVICES OF IL"
"1736","MELL","THOMAS MURPHY",150,"SP PLUS CORPORATION",270000,"MELL/THOMAS MURPHY/SP PLUS CORPORATION"
"1737","MELL","THOMAS MURPHY",150,"WALGREENS",90000,"MELL/THOMAS MURPHY/WALGREENS"
"1738","MELL","TYLER MANIC",250,"1241 W ERIE LLC",3475,"MELL/TYLER MANIC/1241 W ERIE LLC"
"1739","MELL","TYLER MANIC",250,"1241 WEST ERIE LLC",6950,"MELL/TYLER MANIC/1241 WEST ERIE LLC"
"1740","MELL","TYLER MANIC",250,"1460 CORTEZ LLC",5450,"MELL/TYLER MANIC/1460 CORTEZ LLC"
"1741","MELL","TYLER MANIC",250,"1754 NORTH  TROY LLC",3130,"MELL/TYLER MANIC/1754 NORTH  TROY LLC"
"1742","MELL","TYLER MANIC",250,"2930 N LAKEWOOD PARTNERS LLC",4475,"MELL/TYLER MANIC/2930 N LAKEWOOD PARTNERS LLC"
"1743","MELL","TYLER MANIC",250,"2930 NORTH LAKEWOOD PARTNERS LLC",525,"MELL/TYLER MANIC/2930 NORTH LAKEWOOD PARTNERS LLC"
"1744","MELL","TYLER MANIC",250,"3701 W DIVERSEY LLC",2175,"MELL/TYLER MANIC/3701 W DIVERSEY LLC"
"1745","MELL","TYLER MANIC",250,"3701 WEST DIVERSEY LLC",4350,"MELL/TYLER MANIC/3701 WEST DIVERSEY LLC"
"1746","MELL","TYLER MANIC",250,"AECM LLC",13142.75,"MELL/TYLER MANIC/AECM LLC"
"1747","MELL","TYLER MANIC",250,"AMOS FINANCIAL",4000,"MELL/TYLER MANIC/AMOS FINANCIAL"
"1748","MELL","TYLER MANIC",250,"CHICAGO URBAN RENEWAL PARTNERS LLC",4886.84,"MELL/TYLER MANIC/CHICAGO URBAN RENEWAL PARTNERS LLC"
"1749","MELL","TYLER MANIC",250,"COMPASS REAL ESTATE",1000,"MELL/TYLER MANIC/COMPASS REAL ESTATE"
"1750","MELL","TYLER MANIC",250,"HONORE HOLDINGS LLC",11539.39,"MELL/TYLER MANIC/HONORE HOLDINGS LLC"
"1751","MELL","TYLER MANIC",250,"JACK TUSK",4112.5,"MELL/TYLER MANIC/JACK TUSK"
"1752","MELL","TYLER MANIC",250,"JAMES ENGEL",6575,"MELL/TYLER MANIC/JAMES ENGEL"
"1753","MELL","TYLER MANIC",250,"JEREMY MANN",875,"MELL/TYLER MANIC/JEREMY MANN"
"1754","MELL","TYLER MANIC",250,"JIM DEROGATIS",42113,"MELL/TYLER MANIC/JIM DEROGATIS"
"1755","MELL","TYLER MANIC",250,"JOE ZIVKOVIC",1275,"MELL/TYLER MANIC/JOE ZIVKOVIC"
"1756","MELL","TYLER MANIC",250,"JUSTIN FISHMAN",737.5,"MELL/TYLER MANIC/JUSTIN FISHMAN"
"1757","MELL","TYLER MANIC",250,"LOCATION FINDERS INTERNATIONAL INC",9748.75,"MELL/TYLER MANIC/LOCATION FINDERS INTERNATIONAL INC"
"1758","MELL","TYLER MANIC",250,"LOTUS POINT PROPERTIES LLC",175,"MELL/TYLER MANIC/LOTUS POINT PROPERTIES LLC"
"1759","MELL","TYLER MANIC",250,"MAJENA INC",8275.5,"MELL/TYLER MANIC/MAJENA INC"
"1760","MELL","TYLER MANIC",250,"MIDWAY ASSETS LLC",6599,"MELL/TYLER MANIC/MIDWAY ASSETS LLC"
"1761","MELL","TYLER MANIC",250,"NOVAK CONSTRUCTION COMPANY",1050,"MELL/TYLER MANIC/NOVAK CONSTRUCTION COMPANY"
"1762","MELL","TYLER MANIC",250,"PIONEER AQUISITIONS",18887.5,"MELL/TYLER MANIC/PIONEER AQUISITIONS"
"1763","MELL","TYLER MANIC",250,"PLANK ROAD LLC",1987.5,"MELL/TYLER MANIC/PLANK ROAD LLC"
"1764","MELL","TYLER MANIC",250,"QUMBYA HOUSING COOPERATIVE",3050,"MELL/TYLER MANIC/QUMBYA HOUSING COOPERATIVE"
"1765","MELL","TYLER MANIC",250,"RANY MANAGEMENT LLC",500,"MELL/TYLER MANIC/RANY MANAGEMENT LLC"
"1766","MELL","TYLER MANIC",250,"SAFFRON CAPITAL PARTNERS LLC",1050,"MELL/TYLER MANIC/SAFFRON CAPITAL PARTNERS LLC"
"1767","MELL","TYLER MANIC",250,"SRD DEVELOPMENT LLC",12400,"MELL/TYLER MANIC/SRD DEVELOPMENT LLC"
"1768","MELL","TYLER MANIC",250,"TRI HOMES TODAY LLC",4861.84,"MELL/TYLER MANIC/TRI HOMES TODAY LLC"
"1769","MELL","TYLER MANIC",250,"VENTUS HOLDINGS LLC",12350,"MELL/TYLER MANIC/VENTUS HOLDINGS LLC"
"1770","MELL","TYLER MANIC",250,"WINDY CITY REAL ESTATE LLC",1250,"MELL/TYLER MANIC/WINDY CITY REAL ESTATE LLC"
"1771","MITCHELL","JOHN DUNN",250,"APPLE INC",198000,"MITCHELL/JOHN DUNN/APPLE INC"
"1772","MITCHELL","JOHN DUNN",250,"ASIAN HUMAN SERVICES",10000,"MITCHELL/JOHN DUNN/ASIAN HUMAN SERVICES"
"1773","MITCHELL","JOHN DUNN",250,"CHINESE AMERICAN SERVICE LEAGUE",6000,"MITCHELL/JOHN DUNN/CHINESE AMERICAN SERVICE LEAGUE"
"1774","MITCHELL","JOHN DUNN",250,"DELTA AIR LINES",231000,"MITCHELL/JOHN DUNN/DELTA AIR LINES"
"1775","MITCHELL","JOHN DUNN",250,"DIAGEO NA",110000,"MITCHELL/JOHN DUNN/DIAGEO NA"
"1776","MITCHELL","JOHN DUNN",250,"GRAFFITI RESOURCE COUNCIL",15000,"MITCHELL/JOHN DUNN/GRAFFITI RESOURCE COUNCIL"
"1777","MITCHELL","JOHN DUNN",250,"HERTZ GLOBAL",247500,"MITCHELL/JOHN DUNN/HERTZ GLOBAL"
"1778","MITCHELL","JOHN DUNN",250,"HORIZON PHARMA USA INC",247500,"MITCHELL/JOHN DUNN/HORIZON PHARMA USA INC"
"1779","MITCHELL","JOHN DUNN",250,"HUDSON GROUP",290000,"MITCHELL/JOHN DUNN/HUDSON GROUP"
"1780","MITCHELL","JOHN DUNN",250,"LIMEBIKE",78000,"MITCHELL/JOHN DUNN/LIMEBIKE"
"1781","MITCHELL","JOHN DUNN",250,"LYFT",529500,"MITCHELL/JOHN DUNN/LYFT"
"1782","MITCHELL","JOHN DUNN",250,"MIDWEST BUS & MOTORCOACH ASSOCIATION",60000,"MITCHELL/JOHN DUNN/MIDWEST BUS & MOTORCOACH ASSOCIATION"
"1783","MITCHELL","JOHN DUNN",250,"NORTH HIGHLAND",90000,"MITCHELL/JOHN DUNN/NORTH HIGHLAND"
"1784","MITCHELL","JOHN DUNN",250,"PEOPLES GAS LIGHT AND COKE CO.",214500,"MITCHELL/JOHN DUNN/PEOPLES GAS LIGHT AND COKE CO."
"1785","MITCHELL","JOHN DUNN",250,"PNC BANK",165000,"MITCHELL/JOHN DUNN/PNC BANK"
"1786","MITCHELL","JOHN DUNN",250,"SENTINEL TECHNOLOGIES",88800,"MITCHELL/JOHN DUNN/SENTINEL TECHNOLOGIES"
"1787","MITCHELL","JOHN DUNN",250,"SONDER",231000,"MITCHELL/JOHN DUNN/SONDER"
"1788","MITCHELL","JOHN DUNN",250,"SSP AMERICA INC",330000,"MITCHELL/JOHN DUNN/SSP AMERICA INC"
"1789","MITCHELL","JOHN DUNN",250,"THE GORDIAN GROUP INC",115000,"MITCHELL/JOHN DUNN/THE GORDIAN GROUP INC"
"1790","MITCHELL","LUIS ANDRADE",500,"ILLINOIS HOSPITAL ASSOCIATION",10000,"MITCHELL/LUIS ANDRADE/ILLINOIS HOSPITAL ASSOCIATION"
"1791","MITCHELL","PATRICK CAREY",250,"APPLE INC",252000,"MITCHELL/PATRICK CAREY/APPLE INC"
"1792","MITCHELL","PATRICK CAREY",250,"ASIAN HUMAN SERVICES",14000,"MITCHELL/PATRICK CAREY/ASIAN HUMAN SERVICES"
"1793","MITCHELL","PATRICK CAREY",250,"BNSF RAILWAY COMPANY",135000,"MITCHELL/PATRICK CAREY/BNSF RAILWAY COMPANY"
"1794","MITCHELL","PATRICK CAREY",250,"CHINESE AMERICAN SERVICE LEAGUE",10000,"MITCHELL/PATRICK CAREY/CHINESE AMERICAN SERVICE LEAGUE"
"1795","MITCHELL","PATRICK CAREY",250,"DELTA AIR LINES",294000,"MITCHELL/PATRICK CAREY/DELTA AIR LINES"
"1796","MITCHELL","PATRICK CAREY",250,"DIAGEO NA",140000,"MITCHELL/PATRICK CAREY/DIAGEO NA"
"1797","MITCHELL","PATRICK CAREY",250,"GRAFFITI RESOURCE COUNCIL",38000,"MITCHELL/PATRICK CAREY/GRAFFITI RESOURCE COUNCIL"
"1798","MITCHELL","PATRICK CAREY",250,"HERTZ GLOBAL",315000,"MITCHELL/PATRICK CAREY/HERTZ GLOBAL"
"1799","MITCHELL","PATRICK CAREY",250,"HORIZON PHARMA USA INC",303000,"MITCHELL/PATRICK CAREY/HORIZON PHARMA USA INC"
"1800","MITCHELL","PATRICK CAREY",250,"HUDSON GROUP",420000,"MITCHELL/PATRICK CAREY/HUDSON GROUP"
"1801","MITCHELL","PATRICK CAREY",250,"LIMEBIKE",30000,"MITCHELL/PATRICK CAREY/LIMEBIKE"
"1802","MITCHELL","PATRICK CAREY",250,"LYFT",669000,"MITCHELL/PATRICK CAREY/LYFT"
"1803","MITCHELL","PATRICK CAREY",250,"MIDWEST BUS & MOTORCOACH ASSOCIATION",90000,"MITCHELL/PATRICK CAREY/MIDWEST BUS & MOTORCOACH ASSOCIATION"
"1804","MITCHELL","PATRICK CAREY",250,"NORTH HIGHLAND",168000,"MITCHELL/PATRICK CAREY/NORTH HIGHLAND"
"1805","MITCHELL","PATRICK CAREY",250,"PNC BANK",210000,"MITCHELL/PATRICK CAREY/PNC BANK"
"1806","MITCHELL","PATRICK CAREY",250,"SALESFORCE",15000,"MITCHELL/PATRICK CAREY/SALESFORCE"
"1807","MITCHELL","PATRICK CAREY",250,"SENTINEL TECHNOLOGIES",124800,"MITCHELL/PATRICK CAREY/SENTINEL TECHNOLOGIES"
"1808","MITCHELL","PATRICK CAREY",250,"SONDER",294000,"MITCHELL/PATRICK CAREY/SONDER"
"1809","MITCHELL","PATRICK CAREY",250,"SSP AMERICA INC",420000,"MITCHELL/PATRICK CAREY/SSP AMERICA INC"
"1810","MITCHELL","PATRICK CAREY",250,"THE GORDIAN GROUP INC",25000,"MITCHELL/PATRICK CAREY/THE GORDIAN GROUP INC"
"1811","MITCHELL","PATRICK CAREY",250,"WISCONSIN ENERGY CORPORATION",273000,"MITCHELL/PATRICK CAREY/WISCONSIN ENERGY CORPORATION"
"1812","MITTS","JOHN DOERRER",1500,"AMERICAN PETROLIUM INSTITUTE",63000,"MITTS/JOHN DOERRER/AMERICAN PETROLIUM INSTITUTE"
"1813","MITTS","JOHN DOERRER",1500,"CHICAGO RETAIL MERCHANTS ASSOC.",42000,"MITTS/JOHN DOERRER/CHICAGO RETAIL MERCHANTS ASSOC."
"1814","MITTS","JOHN DOERRER",1500,"DISTILLED SPIRITS COUNCIL OF UNITED STATES",42000,"MITTS/JOHN DOERRER/DISTILLED SPIRITS COUNCIL OF UNITED STATES"
"1815","MITTS","JOHN DOERRER",1500,"GILBANE BUILDING CO.",10000,"MITTS/JOHN DOERRER/GILBANE BUILDING CO."
"1816","MITTS","JOHN DOERRER",1500,"HEXAGON SI",84000,"MITTS/JOHN DOERRER/HEXAGON SI"
"1817","MITTS","JOHN DOERRER",1500,"LIMEBIKE",18000,"MITTS/JOHN DOERRER/LIMEBIKE"
"1818","MITTS","JOHN DOERRER",1500,"MCDONALD'S CORPORATION",7500,"MITTS/JOHN DOERRER/MCDONALD'S CORPORATION"
"1819","MITTS","JOHN DOERRER",1500,"SHORELINE SIGHTSEEING",31500,"MITTS/JOHN DOERRER/SHORELINE SIGHTSEEING"
"1820","MITTS","JOHN DOERRER",1500,"UNITED AIRLINES",20000,"MITTS/JOHN DOERRER/UNITED AIRLINES"
"1821","MITTS","JOHN DOERRER",1500,"VIA TRANSPORTATION INC",84000,"MITTS/JOHN DOERRER/VIA TRANSPORTATION INC"
"1822","MITTS","JOHN DUNN",500,"APPLE INC",198000,"MITTS/JOHN DUNN/APPLE INC"
"1823","MITTS","JOHN DUNN",500,"ASIAN HUMAN SERVICES",10000,"MITTS/JOHN DUNN/ASIAN HUMAN SERVICES"
"1824","MITTS","JOHN DUNN",500,"CHINESE AMERICAN SERVICE LEAGUE",6000,"MITTS/JOHN DUNN/CHINESE AMERICAN SERVICE LEAGUE"
"1825","MITTS","JOHN DUNN",500,"DELTA AIR LINES",231000,"MITTS/JOHN DUNN/DELTA AIR LINES"
"1826","MITTS","JOHN DUNN",500,"DIAGEO NA",110000,"MITTS/JOHN DUNN/DIAGEO NA"
"1827","MITTS","JOHN DUNN",500,"GRAFFITI RESOURCE COUNCIL",15000,"MITTS/JOHN DUNN/GRAFFITI RESOURCE COUNCIL"
"1828","MITTS","JOHN DUNN",500,"HERTZ GLOBAL",247500,"MITTS/JOHN DUNN/HERTZ GLOBAL"
"1829","MITTS","JOHN DUNN",500,"HORIZON PHARMA USA INC",247500,"MITTS/JOHN DUNN/HORIZON PHARMA USA INC"
"1830","MITTS","JOHN DUNN",500,"HUDSON GROUP",290000,"MITTS/JOHN DUNN/HUDSON GROUP"
"1831","MITTS","JOHN DUNN",500,"LIMEBIKE",78000,"MITTS/JOHN DUNN/LIMEBIKE"
"1832","MITTS","JOHN DUNN",500,"LYFT",529500,"MITTS/JOHN DUNN/LYFT"
"1833","MITTS","JOHN DUNN",500,"MIDWEST BUS & MOTORCOACH ASSOCIATION",60000,"MITTS/JOHN DUNN/MIDWEST BUS & MOTORCOACH ASSOCIATION"
"1834","MITTS","JOHN DUNN",500,"NORTH HIGHLAND",90000,"MITTS/JOHN DUNN/NORTH HIGHLAND"
"1835","MITTS","JOHN DUNN",500,"PEOPLES GAS LIGHT AND COKE CO.",214500,"MITTS/JOHN DUNN/PEOPLES GAS LIGHT AND COKE CO."
"1836","MITTS","JOHN DUNN",500,"PNC BANK",165000,"MITTS/JOHN DUNN/PNC BANK"
"1837","MITTS","JOHN DUNN",500,"SENTINEL TECHNOLOGIES",88800,"MITTS/JOHN DUNN/SENTINEL TECHNOLOGIES"
"1838","MITTS","JOHN DUNN",500,"SONDER",231000,"MITTS/JOHN DUNN/SONDER"
"1839","MITTS","JOHN DUNN",500,"SSP AMERICA INC",330000,"MITTS/JOHN DUNN/SSP AMERICA INC"
"1840","MITTS","JOHN DUNN",500,"THE GORDIAN GROUP INC",115000,"MITTS/JOHN DUNN/THE GORDIAN GROUP INC"
"1841","MITTS","LANGDON NEAL",500,"1318 NORTH  CLEAVER LLC",3400,"MITTS/LANGDON NEAL/1318 NORTH  CLEAVER LLC"
"1842","MITTS","LANGDON NEAL",500,"1318 NORTH CLEAVER LLC",5475,"MITTS/LANGDON NEAL/1318 NORTH CLEAVER LLC"
"1843","MITTS","LANGDON NEAL",500,"931 WEST 19 LLC",43850,"MITTS/LANGDON NEAL/931 WEST 19 LLC"
"1844","MITTS","LANGDON NEAL",500,"A-1 CAR WASH DETAILING",6925,"MITTS/LANGDON NEAL/A-1 CAR WASH DETAILING"
"1845","MITTS","LANGDON NEAL",500,"ALISA STARKS",9600,"MITTS/LANGDON NEAL/ALISA STARKS"
"1846","MITTS","LANGDON NEAL",500,"ASCEND REAL ESTATE GROUP LLC",1100,"MITTS/LANGDON NEAL/ASCEND REAL ESTATE GROUP LLC"
"1847","MITTS","LANGDON NEAL",500,"AVRA PROPERTIES",8400,"MITTS/LANGDON NEAL/AVRA PROPERTIES"
"1848","MITTS","LANGDON NEAL",500,"BRONZEVILLE ASSOCIATES LIMITED PARTNERSHIP",10000,"MITTS/LANGDON NEAL/BRONZEVILLE ASSOCIATES LIMITED PARTNERSHIP"
"1849","MITTS","LANGDON NEAL",500,"CENTURY PLATING COMPANY INC",6000,"MITTS/LANGDON NEAL/CENTURY PLATING COMPANY INC"
"1850","MITTS","LANGDON NEAL",500,"CHICAGO BOARD OF EDUCATION",341500,"MITTS/LANGDON NEAL/CHICAGO BOARD OF EDUCATION"
